"team";"verdi_meanteam";"id";"web_name";"first_name";"second_name";"element_type";"now_cost";"selected_by_percent";"status";"navn";"posisjon";"team_navn";"Spiller";"Lag";"Posisjon";"Pris";"Kamper";"Mal";"Assist";"Cleen sheet";"CC_p";"M<e5>l_p";"Ass_p";"Kamp_p";"Poeng";"P / kamp";"P / mill";"mer_info";"as.factor(mer_info)";"now_cost_norm";"selected_norm";"verdi";"poeng_norm";"verdi_poengjustert";"verdi_meanteam_norm";"verdi_teamjustert";"solution"
14;0,156416313133313;325;"Ødegaard";"Magnar";"Ødegaard";2;45;1,5;"a";"Magnar Ødegaard";"Forsvar";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0306345733041576;0,0447290513579611;0,336805555555556;0,10314435219748;0,188740062959557;0,131946554517799;0
14;0,156416313133313;326;"Antonsen";"Kent-Are";"Antonsen";2;45;0,8;"a";"Kent-Are Antonsen";"Forsvar";"TIL";"Kent-Are<U+00A0>Antonsen";"Troms<f8>";"f";4,5;24;1;2;8;26;6;6;48;86;3,6;19,1;"vg-data";"vg-data";0,0588235294117647;0,0153172866520788;0,0370704080319217;0,548611111111111;0,13937854864776;0,188740062959557;0,169712479633287;0
14;0,156416313133313;327;"Nilsen";"Lasse";"Nilsen";2;40;2;"a";"Lasse Nilsen";"Forsvar";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0415754923413567;0,0207877461706783;0,513888888888889;0,11940797471432;0,188740062959557;0,152998438072096;0
14;0,156416313133313;328;"Gundersen";"Jostein";"Gundersen";2;45;0,3;"a";"Jostein Gundersen";"Forsvar";"TIL";"Jostein<U+00A0>Gundersen";"Troms<f8>";"f";4,5;17;3;NA;8;18;18;0;34;70;4,1;15,6;"vg-data";"vg-data";0,0588235294117647;0,00437636761487965;0,0315999485133222;0,4375;0,112779958810658;0,188740062959557;0,144207981699905;0
14;0,156416313133313;329;"Jenssen";"Ulrik";"Jenssen";2;50;1,9;"a";"Ulrik Jenssen";"Forsvar";"TIL";"Ulrik<U+00A0>Ytterg<e5>rd<U+00A0>Jenssen";"Troms<f8>";"f";5;12;1;NA;8;13;6;0;24;43;3,6;8,6;"vg-data";"vg-data";0,117647058823529;0,0393873085339169;0,0785171836787231;0,25;0,112813746942979;0,188740062959557;0,134858322799145;0
14;0,156416313133313;330;"Pedersen";"Morten";"Gamst Pedersen";3;55;3,2;"a";"Morten Gamst Pedersen";"Midtbane";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0678336980306346;0,122152143132964;0,513888888888889;0,200499492284149;0,188740062959557;0,213817076249468;0
14;0,156416313133313;331;"Landu Landu";"Christian";"Landu Landu";3;50;2,6;"a";"Christian Landu Landu";"Midtbane";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0547045951859956;0,0861758270047625;0,513888888888889;0,171718439381588;0,188740062959557;0,192231286572547;0
14;0,156416313133313;332;"Johansen";"Jonas";"Johansen";3;45;2,6;"a";"Jonas Johansen";"Midtbane";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0547045951859956;0,0567640622988802;0,513888888888889;0,148189027616882;0,188740062959557;0,174584227749017;0
14;0,156416313133313;333;"Andersen";"Magnus";"Andersen";3;65;0,9;"a";"Magnus Andersen";"Midtbane";"TIL";"Magnus<U+00A0>Andersen";"Troms<f8>";"m";6,5;28;2;2;8;7;10;6;56;79;2,8;12,2;"vg-data";"vg-data";0,294117647058824;0,0175054704595186;0,155811558759171;0,5;0,224649247007337;0,188740062959557;0,231234947847414;0
14;0,156416313133313;334;"Åsen";"Gjermund";"Åsen";3;60;2;"a";"Gjermund Åsen";"Midtbane";"TIL";"Gjermund<U+00A0><c5>sen";"Troms<f8>";"m";6;29;2;6;8;8;10;18;58;94;3,2;15,7;"vg-data";"vg-data";0,235294117647059;0,0415754923413567;0,138434804994208;0,604166666666667;0,2315811773287;0,188740062959557;0,241642228921769;0
14;0,156416313133313;335;"Frantzen";"William";"Frantzen";3;45;0,5;"a";"William Frantzen";"Midtbane";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0087527352297593;0,033788132320762;0,336805555555556;0,0943916169677207;0,188740062959557;0,12538200309548;0
14;0,156416313133313;336;"Sigurðarson";"Aron";"Sigurðarson";3;65;6,6;"a";"Aron Sigurðarson";"Midtbane";"TIL";"Aron<U+00A0>Sigurdarson";"Troms<f8>";"m";6,5;24;3;5;8;6;15;15;48;84;3,5;12,9;"vg-data";"vg-data";0,294117647058824;0,142231947483589;0,218174797271206;0,534722222222222;0,281484282261409;0,188740062959557;0,275597335399079;0
14;0,156416313133313;337;"Ingebrigtsen";"Mikael";"Ingebrigtsen";3;60;0,7;"a";"Mikael Ingebrigtsen";"Midtbane";"TIL";"Mikael<U+00A0>Ingebrigtsen";"Troms<f8>";"m";6;24;3;2;8;6;15;6;48;75;3,1;12,5;"vg-data";"vg-data";0,235294117647059;0,013129102844639;0,124211610245849;0,472222222222222;0,193813732641124;0,188740062959557;0,206719423183865;0
14;0,156416313133313;338;"Michalsen";"Fredrik";"Michalsen";3;50;0,1;"a";"Fredrik Michalsen";"Midtbane";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0;0,0588235294117647;0,336805555555556;0,114419934640523;0,188740062959557;0,140403241350081;0
14;0,156416313133313;339;"Espejord";"Runar";"Espejord";4;60;2,4;"a";"Runar Espejord";"Angrep";"TIL";"Runar<U+00A0>Espejord";"Troms<f8>";"a";6;22;5;2;8;0;20;6;44;70;3,2;11,7;"vg-data";"vg-data";0,235294117647059;0,050328227571116;0,142811172609087;0,4375;0,20174893808727;0,188740062959557;0,210934716157364;0
14;0,156416313133313;340;"Vuk";"Slobodan";"Vuk";4;70;1,5;"a";"Slobodan Vuk";"Angrep";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,4545454545455;NA;NA;"ikke-vg-data";"ikke-vg-data";0,352941176470588;0,0306345733041576;0,191787874887373;0,544823232323232;0,262394946374545;0,188740062959557;0,261785383988982;0
14;0,156416313133313;341;"Lehne Olsen";"Thomas";"Lehne Olsen";4;65;4;"a";"Thomas Lehne Olsen";"Angrep";"TIL";"Thomas<U+00A0>Lehne<U+00A0>Olsen";"Troms<f8>";"a";6,5;30;8;2;8;0;32;6;60;98;3,3;15,1;"vg-data";"vg-data";0,294117647058824;0,0853391684901532;0,189728407774488;0,631944444444444;0,27817161510848;0,188740062959557;0,277973946145493;0
14;0,156416313133313;402;"Aase";"Peter";"Aase";3;45;0,4;"a";"Peter Aase";"Midtbane";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00656455142231948;0,0326940404170421;0,336805555555556;0,0935163434447448;0,188740062959557;0,124725547953248;0
14;0,156416313133313;405;"Kpozo";"Patrick";"Kpozo";2;45;0,1;"a";"Patrick Kpozo";"Forsvar";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0;0,0294117647058824;0,336805555555556;0,090890522875817;0,188740062959557;0,122756182526552;0
14;0,156416313133313;410;"Dioury";"Mehdi";"Dioury";2;40;0,2;"a";"Mehdi Dioury";"Forsvar";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,00218818380743983;0,00109409190371991;0,336805555555556;0,0682363846340871;0,188740062959557;0,105765578845254;0
14;0,156416313133313;411;"Mour Samb";"Elhadji Mour";"Samb";4;50;0,1;"a";"Elhadji Mour Samb";"Angrep";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0;0,0588235294117647;0,336805555555556;0,114419934640523;0,188740062959557;0,140403241350081;0
15;0,186116800089427;342;"Sandberg";"Marcus";"Sandberg";1;50;2,9;"a";"Marcus Sandberg";"Keeper";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,0909090909091;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0612691466083151;0,0894581027159222;0,410353535353535;0,153637189243445;0,317001677725537;0,199145904245368;0
15;0,186116800089427;343;"Falch";"Aslak";"Falch";1;45;0,5;"a";"Aslak Falch";"Keeper";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0087527352297593;0,033788132320762;0,100694444444444;0,0471693947454985;0,317001677725537;0,103812103826453;0
15;0,186116800089427;344;"Klaesson";"Kristoffer";"Klaesson";1;40;0,6;"a";"Kristoffer Klaesson";"Keeper";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0109409190371991;0,00547045951859956;0,100694444444444;0,0245152565037685;0,317001677725537;0,086821500145156;0
15;0,186116800089427;345;"Moller";"Adrian Jonuzi";"Moller";1;40;0,9;"a";"Adrian Jonuzi Moller";"Keeper";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0175054704595186;0,0087527352297593;0,100694444444444;0,0271410770726963;0,317001677725537;0,0887908655718518;0
15;0,186116800089427;346;"Jonatan Tollas";"Jonatan";"Tollås Nation";2;55;5,2;"a";"Jonatan Tollås Nation";"Forsvar";"VIF";"Jonatan<U+00A0>Toll<e5>s<U+00A0>Nation";"V<e5>lerenga";"f";5,5;11;2;NA;8;12;12;0;22;46;4,2;8,4;"vg-data";"vg-data";0,176470588235294;0,111597374179431;0,144033981207363;0,270833333333333;0,169393851632557;0,317001677725537;0,203987390936192;0
15;0,186116800089427;347;"Lundström";"Robert";"Lundström";2;55;5,5;"a";"Robert Lundström";"Forsvar";"VIF";"Robert<U+00A0>Lundstr<f6>m";"V<e5>lerenga";"f";5,5;20;NA;6;8;21;0;18;40;79;4;14,4;"vg-data";"vg-data";0,176470588235294;0,118161925601751;0,147316256918522;0,5;0,217853005534818;0,317001677725537;0,251790089696221;0
15;0,186116800089427;348;"Näsberg";"Ivan";"Näsberg";2;50;1;"a";"Ivan Näsberg";"Forsvar";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0196936542669584;0,0686703565452439;0,100694444444444;0,075075174125084;0,317001677725537;0,124741438361143;0
15;0,186116800089427;349;"Nakkim";"Markus";"Nakkim";2;50;6,1;"a";"Markus Nakkim";"Forsvar";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,0909090909091;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,13129102844639;0,124469043634959;0,410353535353535;0,181645941978675;0,317001677725537;0,22015246879679;0
15;0,186116800089427;350;"Sandrakumar";"Mathusan";"Sandrakumar";2;40;0,9;"a";"Mathusan Sandrakumar";"Forsvar";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0175054704595186;0,0087527352297593;0,100694444444444;0,0271410770726963;0,317001677725537;0,0887908655718518;0
15;0,186116800089427;351;"Hay";"Kristoffer";"Hay";2;40;0,8;"a";"Kristoffer Hay";"Forsvar";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0153172866520788;0,00765864332603939;0,100694444444444;0,0262658035497204;0,317001677725537;0,0881344104296199;0
15;0,186116800089427;352;"Grindheim";"Christian";"Grindheim";3;70;5,1;"a";"Christian Grindheim";"Midtbane";"VIF";"Christian<U+00A0>Grindheim";"V<e5>lerenga";"m";7;28;NA;2;8;7;0;6;56;69;2,5;9,9;"vg-data";"vg-data";0,352941176470588;0,109409190371991;0,23117518342129;0,430555555555556;0,271051257848143;0,317001677725537;0,288216556708992;0
15;0,186116800089427;353;"Holm";"Daniel Fredheim";"Holm";3;65;1,6;"a";"Daniel Fredheim Holm";"Midtbane";"VIF";"Daniel<U+00A0>Fredheim<U+00A0>Holm";"V<e5>lerenga";"m";6,5;20;1;1;8;5;5;3;40;53;2,7;8,2;"vg-data";"vg-data";0,294117647058824;0,0328227571115974;0,16347020208521;0,319444444444444;0,194665050557057;0,317001677725537;0,225371345685123;0
15;0,186116800089427;354;"Lekven";"Magnus";"Lekven";3;55;2,3;"a";"Magnus Lekven";"Midtbane";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,0909090909091;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0481400437636762;0,112305315999485;0,410353535353535;0,171914959870295;0,317001677725537;0,212854232215506;0
15;0,186116800089427;355;"Stengel";"Herman";"Stengel";3;60;3,9;"a";"Herman Stengel";"Midtbane";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,0909090909091;NA;NA;"ikke-vg-data";"ikke-vg-data";0,235294117647059;0,0831509846827134;0,159222551164886;0,410353535353535;0,209448748002616;0,317001677725537;0,241004573314746;0
15;0,186116800089427;356;"Zahid";"Ghayas";"Zahid";3;105;17,8;"a";"Ghayas Zahid";"Midtbane";"VIF";"Ghayas<U+00A0>Zahid";"V<e5>lerenga";"m";10,5;28;8;6;8;7;40;18;56;121;4,3;11,5;"vg-data";"vg-data";0,764705882352941;0,387308533916849;0,576007208134895;0,791666666666667;0,619139099841249;0,317001677725537;0,567337993759378;0
15;0,186116800089427;357;"Agyiri";"Ernest";"Agyiri";3;60;0,5;"a";"Ernest Agyiri";"Midtbane";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,8181818181818;NA;NA;"ikke-vg-data";"ikke-vg-data";0,235294117647059;0,0087527352297593;0,122023426438409;0,366792929292929;0,170977327009313;0,317001677725537;0,209972977266739;0
15;0,186116800089427;359;"Lindkvist";"Rasmus";"Lindkvist";3;70;3,9;"a";"Rasmus Lindkvist";"Midtbane";"VIF";"Rasmus<U+00A0>Lindkvist";"V<e5>lerenga";"m";7;27;3;4;8;7;15;12;54;88;3,3;12,6;"vg-data";"vg-data";0,352941176470588;0,0831509846827134;0,218046080576651;0,5625;0,286936864461321;0,317001677725537;0,306727983891098;0
15;0,186116800089427;361;"Juklerød";"Simen";"Juklerød";3;65;1,8;"a";"Simen Juklerød";"Midtbane";"VIF";"Simen<U+00A0>Jukler<f8>d";"V<e5>lerenga";"m";6,5;19;3;3;8;5;15;9;38;67;3,5;10,3;"vg-data";"vg-data";0,294117647058824;0,037199124726477;0,16565838589265;0,416666666666667;0,215860042047454;0,317001677725537;0,246128700414031;0
15;0,186116800089427;362;"Castro";"Niklas";"Castro";3;50;0,4;"a";"Niklas Castro";"Midtbane";"VIF";"Niklas<U+00A0>Castro";"V<e5>lerenga";"m";5;9;NA;1;8;2;0;3;18;23;2,6;4,6;"vg-data";"vg-data";0,117647058823529;0,00656455142231948;0,0621058051229244;0,111111111111111;0,0719068663205618;0,317001677725537;0,122886040841084;0
15;0,186116800089427;363;"Grødem";"Magnus Retsius";"Grødem";3;55;0,4;"a";"Magnus Retsius Grødem";"Midtbane";"VIF";"Magnus<U+00A0>Gr<f8>dem";"V<e5>lerenga";"m";5,5;1;1;NA;8;0;5;0;2;7;7;1,3;"vg-data";"vg-data";0,176470588235294;0,00656455142231948;0,0915175698288068;0;0,0732140558630455;0,317001677725537;0,118310877442391;0
15;0,186116800089427;365;"Abdellaoue";"Mohammed";"Abdellaoue";4;95;27,8;"a";"Mohammed Abdellaoue";"Angrep";"VIF";"Moa";"V<e5>lerenga";"a";9,5;18;6;3;8;0;24;9;36;69;3,8;7,3;"vg-data";"vg-data";0,647058823529412;0,606126914660832;0,626592869095122;0,430555555555556;0,587385406387208;0,317001677725537;0,525467168113292;1
15;0,186116800089427;366;"Johansen";"Henrik Kjelsrud";"Johansen";4;65;0,4;"a";"Henrik Kjelsrud Johansen";"Angrep";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,8181818181818;NA;NA;"ikke-vg-data";"ikke-vg-data";0,294117647058824;0,00656455142231948;0,150341099240572;0,366792929292929;0,193631465251043;0,317001677725537;0,226963580948036;0
15;0,186116800089427;367;"Elsebutangen";"Thomas";"Elsebutangen";4;45;0,7;"a";"Thomas Elsebutangen";"Angrep";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,013129102844639;0,0359763161282018;0,100694444444444;0,0489199417914504;0,317001677725537;0,105125014110917;0
15;0,186116800089427;368;"Finne";"Bård";"Finne";4;90;7,8;"a";"Bård Finne";"Angrep";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47,75;NA;NA;"ikke-vg-data";"ikke-vg-data";0,588235294117647;0,168490153172867;0,378362723645257;0,282986111111111;0,359287401138428;0,317001677725537;0,347015191954484;0
15;0,186116800089427;379;"Ibrahim";"Abdisalam";"Ibrahim";3;60;1,8;"a";"Abdisalam Ibrahim";"Midtbane";"VIF";"Abdisalam<U+00A0>Ibrahim";"Viking";"m";6;25;2;6;11;9;10;18;50;87;3,5;14,5;"vg-data";"vg-data";0,235294117647059;0,037199124726477;0,136246621186768;0,555555555555556;0,220108408060525;0,317001677725537;0,256259419368279;0
15;0,186116800089427;400;"Ejuke";"Chidera";"Ejuke";3;55;0,1;"a";"Chidera Ejuke";"Midtbane";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0;0,0882352941176471;0,100694444444444;0,0907271241830065;0,317001677725537;0,136480400904584;0
15;0,186116800089427;403;"Keita";"Muhamed";"Keita";3;85;7,9;"a";"Muhamed Keita";"Midtbane";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,8571428571429;NA;NA;"ikke-vg-data";"ikke-vg-data";0,529411764705882;0,170678336980306;0,350045050843094;0,603174603174603;0,400670961309396;0,317001677725537;0,394062286685885;0
15;0,186116800089427;409;"Jääger";"Enar";"Jääger";2;50;0,5;"a";"Enar Jääger";"Forsvar";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0087527352297593;0,0631998970266444;0,100694444444444;0,0706988065102044;0,317001677725537;0,121459162649983;0
15;0,186116800089427;414;"Berntsen";"Daniel";"Berntsen";3;65;0,1;"a";"Daniel Berntsen";"Midtbane";"VIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,8181818181818;NA;NA;"ikke-vg-data";"ikke-vg-data";0,294117647058824;0;0,147058823529412;0,366792929292929;0,191005644682115;0,317001677725537;0,22499421552134;0
16;0,174552589442442;369;"Austbø";"Iven";"Austbø";1;50;4,9;"a";"Iven Austbø";"Keeper";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,105032822757112;0,111339940790321;0,513888888888889;0,191849730410034;0,267061609966109;0,222994064245192;0
16;0,174552589442442;370;"Wichne";"Amund";"Wichne";1;45;0,2;"a";"Amund Wichne";"Keeper";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00218818380743983;0,0305058566096023;0,336805555555556;0,0917657963987929;0,267061609966109;0,139076947070094;0
16;0,174552589442442;371;"Mets";"Karol";"Mets";2;55;1,8;"a";"Karol Mets";"Forsvar";"VIK";"Karol<U+00A0>Mets";"Viking";"f";5,5;29;NA;2;11;43;0;6;58;107;3,7;19,5;"vg-data";"vg-data";0,176470588235294;0,037199124726477;0,106834856480886;0,694444444444444;0,224356774073597;0,267061609966109;0,256402124770642;0
16;0,174552589442442;372;"Kronberg";"Claes Phillip";"Kronberg";2;50;1,2;"a";"Claes Phillip Kronberg";"Forsvar";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0240700218818381;0,0708585403526837;0,336805555555556;0,124047943393258;0,267061609966109;0,163288557315943;0
16;0,174552589442442;373;"Martinsen";"Rasmus";"Martinsen";2;50;0,5;"a";"Rasmus Martinsen";"Forsvar";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0087527352297593;0,0631998970266444;0,336805555555556;0,117921028732427;0,267061609966109;0,15869337132032;0
16;0,174552589442442;374;"Ryerson";"Julian";"Ryerson";2;45;9,7;"a";"Julian Ryerson";"Forsvar";"VIK";"Julian<U+00A0>Ryerson";"Viking";"f";4,5;18;1;NA;11;26;6;0;36;68;3,8;15,1;"vg-data";"vg-data";0,0588235294117647;0,210065645514223;0,134444587462994;0,423611111111111;0,192277892192617;0,267061609966109;0,21880129669324;0
16;0,174552589442442;375;"Steen";"Erik";"Steen";2;40;1,9;"a";"Erik Steen";"Forsvar";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0393873085339169;0,0196936542669584;0,336805555555556;0,0831160345246779;0,267061609966109;0,132589625664508;0
16;0,174552589442442;376;"Haugen";"Kristoffer";"Haugen";2;55;2,4;"a";"Kristoffer Haugen";"Forsvar";"VIK";"Kristoffer<U+00A0>Haugen";"Viking";"f";5,5;26;NA;4;11;38;0;12;52;102;3,9;18,5;"vg-data";"vg-data";0,176470588235294;0,050328227571116;0,113399407903205;0,659722222222222;0,222663970767009;0,267061609966109;0,253396411179589;0
16;0,174552589442442;377;"Danielsen";"Andrè";"Danielsen";3;65;2,1;"a";"Andrè Danielsen";"Midtbane";"VIK";"Andr<e9><U+00A0>Danielsen";"Viking";"m";6,5;29;2;3;11;11;10;9;58;88;3;13,5;"vg-data";"vg-data";0,294117647058824;0,0437636761487965;0,16894066160381;0,5625;0,247652529283048;0,267061609966109;0,267276718955508;0
16;0,174552589442442;378;"Ernemann";"Steffen";"Ernemann";3;55;1,5;"a";"Steffen Ernemann";"Midtbane";"VIK";"Steffen<U+00A0>Ernemann";"Sarpsborg<U+00A0>08";"m";5,5;25;4;2;13;11;20;6;50;87;3,5;15,8;"vg-data";"vg-data";0,176470588235294;0,0306345733041576;0,103552580769726;0,555555555555556;0,193953175726892;0,267061609966109;0,226654981566169;0
16;0,174552589442442;380;"Haukås";"Michael";"Haukås";3;50;0,4;"a";"Michael Haukås";"Midtbane";"VIK";"Michael<U+00A0>Hauk<e5>s";"Viking";"m";5;24;1;1;11;9;5;3;48;65;2,7;13;"vg-data";"vg-data";0,117647058823529;0,00656455142231948;0,0621058051229244;0,402777777777778;0,130240199653895;0,267061609966109;0,171231360622532;0
16;0,174552589442442;381;"Bytyqi";"Zymer";"Bytyqi";3;60;1,2;"a";"Zymer Bytyqi";"Midtbane";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,4545454545455;NA;NA;"ikke-vg-data";"ikke-vg-data";0,235294117647059;0,0240700218818381;0,129682069764448;0,544823232323232;0,212710302276205;0,267061609966109;0,240186210316537;0
16;0,174552589442442;382;"Aasheim";"Tor Andre";"Aasheim";3;50;0,2;"a";"Tor Andre Aasheim";"Midtbane";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00218818380743983;0,0599176213154846;0,336805555555556;0,115295208163499;0,267061609966109;0,156724005893624;0
16;0,174552589442442;383;"Adegbenro";"Samuel";"Adegbenro";3;75;12,2;"a";"Samuel Adegbenro";"Midtbane";"VIK";"Samuel<U+00A0>Adegbenro";"Viking";"m";7,5;28;3;1;11;10;15;3;56;84;3;11,2;"vg-data";"vg-data";0,411764705882353;0,264770240700219;0,338267473291286;0,534722222222222;0,377558423077473;0,267061609966109;0,363317250412438;0
16;0,174552589442442;384;"Kleppa";"Herman";"Kleppa";3;45;1,3;"a";"Herman Kleppa";"Midtbane";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0262582056892779;0,0425408675505213;0,336805555555556;0,101393805151528;0,267061609966109;0,146297953634646;0
16;0,174552589442442;385;"Michalsen";"Stian";"Michalsen";3;55;0,7;"a";"Stian Michalsen";"Midtbane";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,4545454545455;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,013129102844639;0,0947998455399665;0,544823232323232;0,18480452289662;0,267061609966109;0,219256875781848;0
16;0,174552589442442;386;"Usman Sale";"Usman Sani";"Sale Hassan";3;55;0,1;"a";"Usman Sani Sale Hassan";"Midtbane";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0;0,0882352941176471;0,336805555555556;0,137949346405229;0,267061609966109;0,173714609574921;0
16;0,174552589442442;387;"Pedersen";"Patrick";"Pedersen";4;65;0,8;"a";"Patrick Pedersen";"Angrep";"VIK";"Patrick<U+00A0>Pedersen";"Viking";"a";6,5;28;5;NA;11;0;20;0;56;76;2,7;11,7;"vg-data";"vg-data";0,294117647058824;0,0153172866520788;0,154717466855451;0,479166666666667;0,219607306817694;0,267061609966109;0,242076135439826;0
16;0,174552589442442;388;"Bringaker";"Mathias";"Bringaker";4;55;1,1;"a";"Mathias Bringaker";"Angrep";"VIK";"Mathias<U+00A0>Bringaker";"Viking";"a";5,5;24;5;NA;11;0;20;0;48;68;2,8;12,4;"vg-data";"vg-data";0,176470588235294;0,0218818380743983;0,0991762131548462;0,423611111111111;0,164063192746099;0,267061609966109;0,197640272108352;0
16;0,174552589442442;389;"Udo";"Aniekpeno";"Udo";4;50;0,7;"a";"Aniekpeno Udo";"Angrep";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,013129102844639;0,0653880808340842;0,336805555555556;0,119671575778378;0,267061609966109;0,160006281604784;0
16;0,174552589442442;390;"Ledger";"Michael";"Ledger";2;50;0,4;"a";"Michael Ledger";"Forsvar";"VIK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00656455142231948;0,0621058051229244;0,336805555555556;0,117045755209451;0,267061609966109;0,158036916178088;0
